"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.LNCAP_Hypoxia_S1","avg_cpm.LNCAP_Hypoxia_S2","avg_cpm.LNCAP_Normoxia_S1","avg_cpm.LNCAP_Normoxia_S2"
"ENSG00000233237",4.340829e+02, 0.9463281, 1.748261e-06, 2.076390e-05,"LINC00472","lncRNA",1.394795e+01,1.496762e+01,8.340288e+00,6.442525e+00
"ENSG00000277363",8.982330e+02, 0.9462983, 2.134958e-09, 4.293428e-08,"SRCIN1","protein_coding",3.240518e+01,2.747346e+01,1.427523e+01,1.626791e+01
"ENSG00000105088",6.106042e+02, 0.9460643, 3.254908e-07, 4.519307e-06,"OLFM2","protein_coding",2.268643e+01,1.802023e+01,9.359947e+00,1.139831e+01
"ENSG00000162738",2.743650e+02, 0.9459865, 2.934718e-05, 2.588221e-04,"VANGL2","protein_coding",9.802778e+00,8.493140e+00,4.261652e+00,5.063523e+00
"ENSG00000140563",2.834357e+03, 0.9456723, 9.406596e-11, 2.306759e-09,"MCTP2","protein_coding",8.951336e+01,9.938204e+01,5.500930e+01,4.143470e+01
"ENSG00000109762",2.422032e+03, 0.9456526, 5.960772e-14, 2.161520e-12,"SNX25","protein_coding",7.917844e+01,8.222344e+01,4.418523e+01,3.824576e+01
"ENSG00000145901",3.103686e+03, 0.9454670, 2.697361e-11, 7.145911e-10,"TNIP1","protein_coding",1.081386e+02,9.871736e+01,4.546634e+01,6.018051e+01
"ENSG00000250722",4.919175e+02, 0.9450667, 2.206972e-07, 3.147628e-06,"SELENOP","protein_coding",1.512429e+01,1.765096e+01,8.784755e+00,7.972355e+00
"ENSG00000160584",1.012181e+03, 0.9450405, 1.383448e-11, 3.777606e-10,"SIK3","protein_coding",3.318940e+01,3.426797e+01,1.691588e+01,1.753918e+01
"ENSG00000171608",2.897371e+03, 0.9448078, 1.194922e-16, 5.670195e-15,"PIK3CD","protein_coding",9.466682e+01,9.842195e+01,4.802856e+01,5.061368e+01
"ENSG00000137693",7.361117e+03, 0.9430544, 6.503045e-16, 2.878794e-14,"YAP1","protein_coding",2.534998e+02,2.367001e+02,1.343335e+02,1.164179e+02
"ENSG00000143514",4.190487e+03, 0.9422375, 3.844931e-15, 1.544922e-13,"TP53BP2","protein_coding",1.438208e+02,1.351763e+02,7.631756e+01,6.649375e+01
"ENSG00000079432",2.396270e+03, 0.9410271, 2.128558e-14, 7.929558e-13,"CIC","protein_coding",7.982262e+01,7.973704e+01,3.804113e+01,4.367558e+01
"ENSG00000084444",2.123780e+03, 0.9387891, 1.661622e-12, 4.946651e-11,"FAM234B","protein_coding",7.189637e+01,6.944680e+01,3.265523e+01,3.984023e+01
"ENSG00000111860",5.240484e+02, 0.9387510, 1.213874e-07, 1.828140e-06,"CEP85L","protein_coding",1.826117e+01,1.659239e+01,9.490673e+00,8.403293e+00
"ENSG00000179361",2.860559e+02, 0.9363403, 1.802415e-05, 1.682474e-04,"ARID3B","protein_coding",1.013887e+01,8.887025e+00,4.706119e+00,5.063523e+00
"ENSG00000100292",4.694957e+02, 0.9363316, 6.081777e-06, 6.375423e-05,"HMOX1","protein_coding",1.613257e+01,1.511533e+01,6.483986e+00,9.545279e+00
"ENSG00000293476",3.422294e+02, 0.9360338, 2.793550e-06, 3.168812e-05,"","lncRNA",1.123118e+01,1.152113e+01,6.013374e+00,5.688383e+00
"ENSG00000174705",1.328475e+03, 0.9344162, 7.650687e-13, 2.403561e-11,"SH3PXD2B","protein_coding",4.416852e+01,4.413971e+01,2.240635e+01,2.303364e+01
"ENSG00000182010",1.016282e+03, 0.9316646, 1.911986e-10, 4.546969e-09,"RTKN2","protein_coding",3.324542e+01,3.424335e+01,1.861531e+01,1.620327e+01
"ENSG00000160781",7.700086e+02, 0.9306203, 6.663701e-09, 1.231069e-07,"PAQR6","protein_coding",2.767184e+01,2.346076e+01,1.286339e+01,1.350991e+01
"ENSG00000135596",4.732990e+03, 0.9305316, 3.218433e-18, 1.670644e-16,"MICAL1","protein_coding",1.551640e+02,1.591541e+02,8.196490e+01,8.021913e+01
"ENSG00000127838",5.645522e+03, 0.9299487, 1.060101e-15, 4.593471e-14,"PNKD","protein_coding",1.909021e+02,1.839688e+02,8.928553e+01,1.042439e+02
"ENSG00000132535",1.323573e+03, 0.9288329, 2.337823e-11, 6.249987e-10,"DLG4","protein_coding",4.657720e+01,4.128404e+01,2.167429e+01,2.370160e+01
"ENSG00000169914",8.544013e+02, 0.9282785, 5.432067e-09, 1.016438e-07,"OTUD3","protein_coding",2.876415e+01,2.791658e+01,1.613153e+01,1.318671e+01
"ENSG00000261578",3.476868e+02, 0.9274026, 3.479467e-06, 3.852845e-05,"","lncRNA",1.137122e+01,1.169345e+01,6.248680e+00,5.688383e+00
"ENSG00000159173",4.081242e+02, 0.9253160, 2.085776e-06, 2.432058e-05,"TNNI1","protein_coding",1.243552e+01,1.464759e+01,6.562421e+00,7.455229e+00
"ENSG00000293311",2.731577e+02, 0.9252091, 2.376703e-05, 2.154624e-04,"SMPD4BP","lncRNA",8.990547e+00,9.133202e+00,4.444668e+00,4.934241e+00
"ENSG00000119326",3.129837e+03, 0.9240891, 1.859883e-15, 7.747115e-14,"CTNNAL1","protein_coding",1.037414e+02,1.037640e+02,5.623812e+01,5.132473e+01
"ENSG00000307470",8.506537e+02, 0.9219680, 3.012079e-09, 5.878153e-08,"","lncRNA",3.041662e+01,2.594716e+01,1.466740e+01,1.458725e+01
"ENSG00000198925",1.140063e+03, 0.9213935, 3.030568e-11, 7.936129e-10,"ATG9A","protein_coding",3.848290e+01,3.707440e+01,1.864146e+01,2.057729e+01
"ENSG00000174804",6.709593e+02, 0.9197554, 1.731367e-08, 2.988179e-07,"FZD4","protein_coding",2.310655e+01,2.131901e+01,1.218362e+01,1.092428e+01
"ENSG00000137094",1.068474e+03, 0.9185544, 1.653270e-09, 3.381267e-08,"DNAJB5","protein_coding",3.862294e+01,3.212622e+01,1.749107e+01,1.930603e+01
"ENSG00000213859",3.531134e+02, 0.9180264, 2.447513e-05, 2.207078e-04,"KCTD11","protein_coding",1.249154e+01,1.090568e+01,5.150585e+00,7.002744e+00
"ENSG00000104885",3.143446e+03, 0.9170085, 1.801021e-15, 7.532615e-14,"DOT1L","protein_coding",1.064582e+02,1.016223e+02,5.202876e+01,5.634516e+01
"ENSG00000254531",2.181280e+03, 0.9169636, 6.776886e-13, 2.142208e-11,"","lncRNA",6.895554e+01,7.547816e+01,3.498215e+01,4.022807e+01
"ENSG00000104331",1.013038e+04, 0.9165867, 1.409152e-15, 5.991678e-14,"BPNT2","protein_coding",3.528160e+02,3.175203e+02,1.845583e+02,1.647045e+02
"ENSG00000107186",2.283433e+03, 0.9162473, 8.799111e-14, 3.092086e-12,"MPDZ","protein_coding",7.273661e+01,7.838306e+01,4.110010e+01,3.766399e+01
"ENSG00000111640",6.353252e+04, 0.9157699, 2.499341e-16, 1.148686e-14,"GAPDH","protein_coding",2.096114e+03,2.108219e+03,9.978017e+02,1.194690e+03
"ENSG00000197635",6.203508e+02, 0.9157571, 2.689995e-07, 3.773373e-06,"DPP4","protein_coding",1.966157e+01,2.136825e+01,1.200060e+01,9.415998e+00
"ENSG00000167695",1.640446e+03, 0.9156836, 6.286594e-12, 1.775876e-10,"TLCD3A","protein_coding",5.405532e+01,5.452842e+01,2.598823e+01,3.059661e+01
"ENSG00000088448",1.244368e+03, 0.9153318, 5.076326e-12, 1.454076e-10,"ANKRD10","protein_coding",4.136772e+01,4.096401e+01,2.164815e+01,2.128834e+01
"ENSG00000179456",1.103408e+03, 0.9149456, 1.666576e-09, 3.401678e-08,"ZBTB18","protein_coding",4.021940e+01,3.276629e+01,1.882447e+01,1.924139e+01
"ENSG00000033327",4.391738e+02, 0.9139680, 8.763688e-07, 1.115339e-05,"GAB2","protein_coding",1.512429e+01,1.393367e+01,7.137613e+00,8.015449e+00
"ENSG00000107331",6.814914e+03, 0.9137988, 6.941851e-13, 2.190968e-11,"ABCA2","protein_coding",2.360789e+02,2.146426e+02,1.046850e+02,1.306820e+02
"ENSG00000012822",2.448321e+03, 0.9132909, 2.382375e-13, 7.987597e-12,"CALCOCO1","protein_coding",8.595636e+01,7.592128e+01,4.321786e+01,4.132696e+01
"ENSG00000166716",2.402814e+03, 0.9112393, 1.544495e-14, 5.828046e-13,"ZNF592","protein_coding",8.203524e+01,7.678291e+01,4.123083e+01,4.182254e+01
"ENSG00000091542",6.847691e+03, 0.9109029, 7.313481e-18, 3.702359e-16,"ALKBH5","protein_coding",2.302532e+02,2.223479e+02,1.145417e+02,1.222140e+02
"ENSG00000000003",5.137313e+02, 0.9094226, 3.279704e-07, 4.544479e-06,"TSPAN6","protein_coding",1.691679e+01,1.701090e+01,9.595253e+00,8.187824e+00
"ENSG00000198265",6.319759e+03, 0.9084220, 1.969382e-16, 9.133287e-15,"HELZ","protein_coding",2.074828e+02,2.099652e+02,1.151169e+02,1.035975e+02
"ENSG00000197183",6.401659e+02, 0.9067579, 7.720639e-08, 1.199867e-06,"NOL4L","protein_coding",2.134205e+01,2.094974e+01,9.987430e+00,1.217400e+01
"ENSG00000153201",1.783623e+04, 0.9053131, 7.053088e-14, 2.530697e-12,"RANBP2","protein_coding",5.495437e+02,6.280738e+02,3.352587e+02,2.827600e+02
"ENSG00000154309",7.988537e+02, 0.9050270, 2.567017e-09, 5.048138e-08,"DISP1","protein_coding",2.501109e+01,2.771964e+01,1.390920e+01,1.379002e+01
"ENSG00000197283",1.928837e+03, 0.9046006, 1.832520e-13, 6.215373e-12,"SYNGAP1","protein_coding",6.391411e+01,6.336621e+01,3.453768e+01,3.234190e+01
"ENSG00000198105",4.751112e+03, 0.9041587, 6.218985e-15, 2.450688e-13,"ZNF248","protein_coding",1.566764e+02,1.568154e+02,8.782140e+01,7.692245e+01
"ENSG00000282221",7.359974e+02, 0.9039221, 3.422752e-08, 5.668189e-07,"","lncRNA",2.456296e+01,2.397773e+01,1.398763e+01,1.154914e+01
"ENSG00000197863",7.428092e+02, 0.9027513, 8.651964e-09, 1.567373e-07,"ZNF790","protein_coding",2.587933e+01,2.311611e+01,1.286339e+01,1.290660e+01
"ENSG00000245694",3.446871e+03, 0.9021456, 3.583686e-15, 1.448489e-13,"CRNDE","lncRNA",1.166531e+02,1.106570e+02,6.178088e+01,5.785344e+01
"ENSG00000010818",2.532740e+03, 0.9018120, 2.298816e-13, 7.720097e-12,"HIVEP2","protein_coding",8.284747e+01,8.416825e+01,4.677359e+01,4.115459e+01
"ENSG00000049759",1.428834e+04, 0.9015357, 3.880001e-19, 2.180049e-17,"NEDD4L","protein_coding",4.672284e+02,4.750742e+02,2.535814e+02,2.424673e+02
"ENSG00000114270",1.963887e+03, 0.9009752, 6.156153e-09, 1.142519e-07,"COL7A1","protein_coding",6.929163e+01,6.021513e+01,2.894263e+01,3.925846e+01
"ENSG00000186951",6.920128e+02, 0.9001408, 7.505909e-09, 1.373085e-07,"PPARA","protein_coding",2.299452e+01,2.262375e+01,1.210518e+01,1.193699e+01
"ENSG00000204947",2.403783e+02, 0.8979087, 8.803998e-05, 6.746323e-04,"ZNF425","protein_coding",8.010270e+00,7.828459e+00,4.157072e+00,4.201647e+00
"ENSG00000181472",1.016010e+03, 0.8972700, 3.130689e-09, 6.086393e-08,"ZBTB2","protein_coding",3.293733e+01,3.397256e+01,1.934738e+01,1.600935e+01
"ENSG00000106771",6.500608e+03, 0.8960297, 4.734870e-13, 1.525001e-11,"TMEM245","protein_coding",2.157451e+02,2.123285e+02,1.245814e+02,1.016152e+02
"ENSG00000119242",1.235835e+03, 0.8909354, 1.528316e-08, 2.662446e-07,"CCDC92","protein_coding",4.234800e+01,3.896997e+01,1.853688e+01,2.456347e+01
"ENSG00000041880",1.896842e+03, 0.8895092, 1.512412e-12, 4.528821e-11,"PARP3","protein_coding",6.497841e+01,5.974739e+01,3.205390e+01,3.415184e+01
"ENSG00000065615",5.387825e+02, 0.8892999, 4.817964e-07, 6.465682e-06,"CYB5R4","protein_coding",1.775703e+01,1.765096e+01,1.022274e+01,8.597215e+00
"ENSG00000116574",4.391504e+03, 0.8866261, 2.524800e-14, 9.337652e-13,"RHOU","protein_coding",1.339620e+02,1.546736e+02,7.712806e+01,7.638378e+01
"ENSG00000080819",1.069129e+03, 0.8860194, 5.380129e-10, 1.186995e-08,"CPOX","protein_coding",3.568211e+01,3.453877e+01,1.973955e+01,1.764692e+01
"ENSG00000157985",1.128121e+03, 0.8856346, 6.443307e-11, 1.603145e-09,"AGAP1","protein_coding",3.713852e+01,3.697593e+01,1.945196e+01,1.999553e+01
"ENSG00000111670",4.085990e+03, 0.8852717, 3.775187e-12, 1.093628e-10,"GNPTAB","protein_coding",1.315533e+02,1.368257e+02,7.869676e+01,6.418823e+01
"ENSG00000114796",1.773746e+03, 0.8851341, 2.483785e-09, 4.903318e-08,"KLHL24","protein_coding",6.310188e+01,5.334676e+01,3.417165e+01,2.786015e+01
"ENSG00000168615",2.179419e+04, 0.8842119, 1.042815e-13, 3.620995e-12,"ADAM9","protein_coding",7.334438e+02,6.976191e+02,4.175896e+02,3.447289e+02
"ENSG00000103121",2.825138e+03, 0.8824991, 8.869061e-14, 3.111321e-12,"CMC2","protein_coding",9.183802e+01,9.359686e+01,5.189803e+01,4.703689e+01
"ENSG00000163872",4.114030e+03, 0.8814788, 1.212858e-14, 4.636517e-13,"YEATS2","protein_coding",1.366507e+02,1.333054e+02,7.569008e+01,6.843297e+01
"ENSG00000255966",2.890643e+02, 0.8790870, 4.365932e-05, 3.658010e-04,"GAPDH-DT","lncRNA",9.522698e+00,9.428616e+00,5.359746e+00,4.783413e+00
"ENSG00000146278",1.291363e+03, 0.8789928, 6.921214e-10, 1.497259e-08,"PNRC1","protein_coding",4.316023e+01,4.150560e+01,2.455025e+01,2.074967e+01
"ENSG00000067840",4.186912e+02, 0.8784555, 2.892687e-05, 2.555561e-04,"PDZD4","protein_coding",1.467616e+01,1.280125e+01,6.117954e+00,8.554121e+00
"ENSG00000164970",9.104500e+02, 0.8780317, 2.903126e-07, 4.055651e-06,"FAM219A","protein_coding",3.038861e+01,2.934441e+01,1.336015e+01,1.857343e+01
"ENSG00000112406",9.966383e+02, 0.8772795, 8.515632e-10, 1.812297e-08,"HECA","protein_coding",3.346948e+01,3.185543e+01,1.809241e+01,1.689277e+01
"ENSG00000261609",1.172095e+03, 0.8760912, 1.581371e-10, 3.791583e-09,"GAN","protein_coding",3.803478e+01,3.877303e+01,2.141284e+01,1.975851e+01
"ENSG00000065923",2.361912e+03, 0.8758311, 3.461663e-13, 1.136404e-11,"SLC9A7","protein_coding",7.651768e+01,7.825997e+01,4.329629e+01,3.966785e+01
"ENSG00000290613",2.831431e+02, 0.8754567, 9.521550e-05, 7.205873e-04,"LPAL2","lncRNA",8.262341e+00,1.029024e+01,5.150585e+00,4.804960e+00
"ENSG00000110583",8.034719e+02, 0.8752802, 4.149277e-09, 7.901398e-08,"NAA40","protein_coding",2.655152e+01,2.609486e+01,1.422294e+01,1.400549e+01
"ENSG00000178971",1.278491e+03, 0.8750092, 1.057858e-10, 2.578702e-09,"CTC1","protein_coding",4.380441e+01,3.995468e+01,2.261551e+01,2.230105e+01
"ENSG00000108375",4.818601e+02, 0.8747302, 1.407401e-06, 1.713317e-05,"RNF43","protein_coding",1.607656e+01,1.550921e+01,7.765096e+00,9.157435e+00
"ENSG00000226328",4.497179e+02, 0.8743819, 3.471553e-06, 3.849598e-05,"NUP50-DT","lncRNA",1.602054e+01,1.344132e+01,7.738951e+00,8.058543e+00
"ENSG00000171223",1.198164e+03, 0.8737788, 3.067561e-10, 7.057114e-09,"JUNB","protein_coding",3.991131e+01,3.855147e+01,2.219719e+01,1.993089e+01
"ENSG00000173706",4.740038e+02, 0.8721438, 2.170557e-06, 2.526593e-05,"HEG1","protein_coding",1.677675e+01,1.425370e+01,8.418723e+00,8.252465e+00
"ENSG00000148341",5.668199e+03, 0.8719220, 4.978485e-11, 1.257037e-09,"SH3GLB2","protein_coding",1.939550e+02,1.771497e+02,8.719392e+01,1.123025e+02
"ENSG00000181031",4.997633e+02, 0.8715984, 1.608575e-06, 1.925559e-05,"RPH3AL","protein_coding",1.663671e+01,1.610004e+01,7.921966e+00,9.653014e+00
"ENSG00000106080",7.582015e+02, 0.8712315, 8.188358e-07, 1.048643e-05,"FKBP14","protein_coding",2.638348e+01,2.321458e+01,1.516416e+01,1.152759e+01
"ENSG00000221914",1.090565e+04, 0.8711165, 2.646590e-13, 8.830026e-12,"PPP2R2A","protein_coding",3.660357e+02,3.477510e+02,2.091608e+02,1.745730e+02
"ENSG00000235437",1.462578e+04, 0.8710576, 2.996568e-16, 1.361907e-14,"LINC01278","lncRNA",5.029105e+02,4.543214e+02,2.517251e+02,2.631093e+02
"ENSG00000101187",1.083152e+03, 0.8703974, 2.529829e-10, 5.940305e-09,"SLCO4A1","protein_coding",3.458980e+01,3.631125e+01,1.874604e+01,1.939221e+01
"ENSG00000119900",2.951301e+03, 0.8697149, 4.452975e-10, 9.996954e-09,"OGFRL1","protein_coding",9.609523e+01,9.699412e+01,5.872190e+01,4.520541e+01
"ENSG00000170271",1.374870e+03, 0.8689823, 2.265218e-11, 6.071852e-10,"FAXDC2","protein_coding",4.394445e+01,4.601066e+01,2.441953e+01,2.402480e+01
"ENSG00000169193",6.765720e+02, 0.8687475, 4.142477e-07, 5.617491e-06,"CCDC126","protein_coding",2.296651e+01,2.126978e+01,1.320328e+01,1.064417e+01
"ENSG00000153487",9.841764e+02, 0.8679481, 9.502516e-09, 1.704785e-07,"ING1","protein_coding",3.475785e+01,2.961521e+01,1.670672e+01,1.797012e+01
"ENSG00000166454",9.493097e+03, 0.8676337, 3.862401e-13, 1.255864e-11,"ATMIN","protein_coding",3.011973e+02,3.197359e+02,1.824667e+02,1.520996e+02
"ENSG00000176454",5.557626e+02, 0.8673148, 1.446476e-05, 1.384339e-04,"LPCAT4","protein_coding",1.996966e+01,1.639545e+01,8.157272e+00,1.141986e+01
"ENSG00000126460",4.677436e+02, 0.8671031, 1.196108e-06, 1.474550e-05,"PRRG2","protein_coding",1.523632e+01,1.536150e+01,7.869676e+00,8.618762e+00
"ENSG00000143674",5.093744e+02, 0.8668891, 1.828289e-06, 2.163898e-05,"MAP3K21","protein_coding",1.714086e+01,1.614927e+01,9.804414e+00,8.166277e+00
"ENSG00000205542",2.837871e+02, 0.8661776, 6.083366e-05, 4.906033e-04,"TMSB4X","protein_coding",9.158595e+00,9.403998e+00,4.706119e+00,5.300539e+00
"ENSG00000149177",2.037887e+03, 0.8655906, 9.746177e-13, 2.997426e-11,"PTPRJ","protein_coding",6.671490e+01,6.649267e+01,3.704761e+01,3.486289e+01
"ENSG00000198837",1.176664e+03, 0.8645223, 4.921484e-09, 9.276884e-08,"DENND4B","protein_coding",3.865095e+01,3.828067e+01,1.853688e+01,2.299055e+01
"ENSG00000127481",6.243536e+03, 0.8644666, 2.132492e-15, 8.777915e-14,"UBR4","protein_coding",2.065305e+02,2.014720e+02,1.148554e+02,1.055367e+02
"ENSG00000145087",4.935010e+03, 0.8644127, 6.958387e-12, 1.946825e-10,"STXBP5L","protein_coding",1.594492e+02,1.630437e+02,9.605711e+01,7.812908e+01
"ENSG00000119899",9.809643e+02, 0.8643207, 8.535555e-10, 1.814648e-08,"SLC17A5","protein_coding",3.162096e+01,3.249549e+01,1.694203e+01,1.769001e+01
"ENSG00000138074",1.693251e+03, 0.8628085, 1.146853e-11, 3.165377e-10,"SLC5A6","protein_coding",5.593185e+01,5.470074e+01,2.841973e+01,3.139384e+01
"ENSG00000198648",1.850208e+04, 0.8626542, 1.176108e-14, 4.538446e-13,"STK39","protein_coding",5.896791e+02,6.190637e+02,3.505797e+02,3.029495e+02
"ENSG00000165458",3.610075e+03, 0.8600164, 1.181372e-14, 4.547670e-13,"INPPL1","protein_coding",1.195099e+02,1.161714e+02,6.193775e+01,6.576116e+01
"ENSG00000106772",2.741495e+04, 0.8586181, 2.200884e-15, 9.020538e-14,"PRUNE2","protein_coding",8.772646e+02,9.119663e+02,5.161828e+02,4.539287e+02
"ENSG00000007392",3.413321e+03, 0.8582656, 2.507459e-14, 9.290317e-13,"LUC7L","protein_coding",1.116676e+02,1.110509e+02,6.222535e+01,5.860758e+01
"ENSG00000171150",7.648209e+02, 0.8582309, 6.179968e-08, 9.767597e-07,"SOCS5","protein_coding",2.394679e+01,2.594716e+01,1.448439e+01,1.260494e+01
"ENSG00000006704",1.106847e+03, 0.8571708, 9.084303e-10, 1.929306e-08,"GTF2IRD1","protein_coding",3.694247e+01,3.527730e+01,1.861531e+01,2.057729e+01
"ENSG00000141524",1.744039e+03, 0.8569734, 1.821281e-10, 4.346423e-09,"TMC6","protein_coding",5.901272e+01,5.477460e+01,2.836744e+01,3.339770e+01
"ENSG00000138109",1.164240e+03, 0.8566864, 3.182490e-10, 7.296892e-09,"CYP2C9","protein_coding",3.867896e+01,3.727134e+01,1.994871e+01,2.128834e+01
"ENSG00000162522",1.261797e+04, 0.8564065, 6.627698e-15, 2.606725e-13,"NHSL3","protein_coding",4.263088e+02,3.966173e+02,2.099713e+02,2.371668e+02
"ENSG00000099250",7.309012e+03, 0.8559911, 6.862598e-16, 3.031401e-14,"NRP1","protein_coding",2.284327e+02,2.483197e+02,1.304641e+02,1.285488e+02
"ENSG00000121417",9.372216e+02, 0.8556590, 6.978857e-09, 1.284713e-07,"ZNF211","protein_coding",3.050064e+01,3.059992e+01,1.764795e+01,1.557841e+01
"ENSG00000126777",1.691311e+04, 0.8552194, 3.198637e-13, 1.056842e-11,"KTN1","protein_coding",5.593185e+02,5.434132e+02,3.270752e+02,2.722667e+02
"ENSG00000189058",1.258758e+03, 0.8543631, 5.637902e-09, 1.051106e-07,"APOD","protein_coding",4.005135e+01,4.204720e+01,1.989642e+01,2.473585e+01
"ENSG00000177302",2.036060e+03, 0.8540156, 1.004730e-12, 3.080771e-11,"TOP3A","protein_coding",6.506244e+01,6.767432e+01,3.560963e+01,3.660819e+01
"ENSG00000102908",5.173700e+03, 0.8528650, 4.960748e-12, 1.424961e-10,"NFAT5","protein_coding",1.670953e+02,1.700351e+02,1.005802e+02,8.297713e+01
"ENSG00000115904",2.593834e+03, 0.8526141, 3.460753e-11, 8.970762e-10,"SOS1","protein_coding",8.842105e+01,8.054943e+01,4.936196e+01,4.268442e+01
"ENSG00000157851",7.796848e+02, 0.8525019, 2.114352e-07, 3.038341e-06,"DPYSL5","protein_coding",2.579531e+01,2.503630e+01,1.220976e+01,1.544913e+01
"ENSG00000100299",5.994278e+02, 0.8510835, 3.842775e-06, 4.214071e-05,"ARSA","protein_coding",1.938149e+01,1.969424e+01,8.993916e+00,1.228174e+01
"ENSG00000064687",1.878734e+03, 0.8509973, 5.832338e-11, 1.458227e-09,"ABCA7","protein_coding",6.069320e+01,6.171682e+01,3.069435e+01,3.602643e+01
"ENSG00000112964",2.207559e+03, 0.8503306, 6.909848e-11, 1.715051e-09,"GHR","protein_coding",6.870347e+01,7.505966e+01,4.217205e+01,3.626344e+01
"ENSG00000213672",1.853294e+03, 0.8498948, 1.579715e-09, 3.240555e-08,"NCKIPSD","protein_coding",5.982495e+01,6.090443e+01,2.894263e+01,3.690985e+01
"ENSG00000130508",2.527971e+03, 0.8495603, 5.715182e-13, 1.823509e-11,"PXDN","protein_coding",8.469600e+01,7.990937e+01,4.376690e+01,4.606728e+01
"ENSG00000104881",5.019922e+02, 0.8481426, 6.747914e-06, 6.994848e-05,"PPP1R13L","protein_coding",1.613257e+01,1.656778e+01,7.712806e+00,1.012705e+01
"ENSG00000085224",1.407615e+04, 0.8476763, 1.076944e-13, 3.733162e-12,"ATRX","protein_coding",4.666122e+02,4.494225e+02,2.697129e+02,2.308104e+02
"ENSG00000118260",6.514058e+03, 0.8474026, 1.806740e-14, 6.756536e-13,"CREB1","protein_coding",2.180138e+02,2.058540e+02,1.209211e+02,1.107726e+02
"ENSG00000147027",1.047807e+03, 0.8453606, 1.062496e-08, 1.892871e-07,"TMEM47","protein_coding",3.388960e+01,3.424335e+01,2.021017e+01,1.710824e+01
"ENSG00000105856",1.522975e+03, 0.8448882, 8.001561e-09, 1.458538e-07,"HBP1","protein_coding",5.103046e+01,4.798009e+01,3.017145e+01,2.406789e+01
"ENSG00000133138",1.022416e+03, 0.8447659, 9.090362e-09, 1.636585e-07,"TBC1D8B","protein_coding",3.439375e+01,3.207699e+01,1.937352e+01,1.704360e+01
"ENSG00000172939",4.196908e+03, 0.8437657, 9.644421e-12, 2.683642e-10,"OXSR1","protein_coding",1.336819e+02,1.391890e+02,8.149429e+01,6.802358e+01
"ENSG00000197885",1.553588e+03, 0.8419864, 3.085817e-11, 8.070476e-10,"NKIRAS1","protein_coding",4.901389e+01,5.196817e+01,2.747850e+01,2.792479e+01
"ENSG00000165288",1.285347e+03, 0.8410302, 1.257035e-07, 1.886199e-06,"BRWD3","protein_coding",4.268409e+01,4.079169e+01,2.624968e+01,1.960768e+01
"ENSG00000110092",1.712425e+04, 0.8408292, 6.474205e-16, 2.872244e-14,"CCND1","protein_coding",5.809406e+02,5.314982e+02,3.052441e+02,3.056859e+02
"ENSG00000130517",1.573632e+03, 0.8404303, 1.677182e-07, 2.465975e-06,"PGPEP1","protein_coding",5.405532e+01,4.820165e+01,2.350445e+01,3.264356e+01
"ENSG00000115464",4.404948e+03, 0.8400284, 1.692825e-09, 3.451811e-08,"USP34","protein_coding",1.364547e+02,1.497008e+02,8.920709e+01,6.795894e+01
"ENSG00000055609",7.483779e+03, 0.8398000, 4.201949e-15, 1.685064e-13,"KMT2C","protein_coding",2.388517e+02,2.472858e+02,1.388305e+02,1.282687e+02
"ENSG00000108924",6.709243e+02, 0.8389661, 1.997516e-07, 2.887151e-06,"HLF","protein_coding",2.223830e+01,2.131901e+01,1.262809e+01,1.133367e+01
"ENSG00000126001",4.269906e+03, 0.8388589, 5.917795e-12, 1.678651e-10,"CEP250","protein_coding",1.470137e+02,1.302528e+02,7.124541e+01,8.123183e+01
"ENSG00000139722",1.748730e+03, 0.8371019, 2.986360e-10, 6.885798e-09,"VPS37B","protein_coding",5.682810e+01,5.671940e+01,2.855045e+01,3.393638e+01
"ENSG00000173933",1.005783e+03, 0.8363909, 3.660445e-08, 6.004951e-07,"RBM4","protein_coding",3.478586e+01,3.050145e+01,1.665443e+01,1.928448e+01
