"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.PC3_Hypoxia_S1","avg_cpm.PC3_Hypoxia_S2","avg_cpm.PC3_Normoxia_S1","avg_cpm.PC3_Normoxia_S2"
"ENSG00000165288",  352.05044, 0.7220293, 5.005997e-05, 5.628774e-04,"BRWD3","protein_coding",2.017133e+01,1.789505e+01,1.292823e+01,1.292090e+01
"ENSG00000144228",  708.88868, 0.7211196, 3.273237e-08, 7.220539e-07,"SPOPL","protein_coding",3.809236e+01,3.856146e+01,2.833372e+01,2.405598e+01
"ENSG00000177283", 1590.63071, 0.7199243, 2.666941e-12, 1.025918e-10,"FZD8","protein_coding",8.656862e+01,8.535781e+01,6.355732e+01,5.402091e+01
"ENSG00000166825",  360.16250, 0.7197489, 2.760210e-05, 3.308439e-04,"ANPEP","protein_coding",1.865306e+01,2.050805e+01,1.308305e+01,1.320978e+01
"ENSG00000089775",  944.47649, 0.7170683, 2.532848e-09, 6.716133e-08,"ZBTB25","protein_coding",5.118746e+01,5.107216e+01,3.499136e+01,3.437695e+01
"ENSG00000099194", 7524.57478, 0.7163386, 3.154838e-19, 2.260195e-17,"SCD","protein_coding",3.978144e+02,4.167330e+02,2.806276e+02,2.728096e+02
"ENSG00000066697", 1676.78409, 0.7147246, 3.564187e-11, 1.212756e-09,"MSANTD3","protein_coding",9.486489e+01,8.591208e+01,6.634425e+01,5.785516e+01
"ENSG00000145431",  397.96531, 0.7145895, 1.595108e-05, 2.015566e-04,"PDGFC","protein_coding",2.236740e+01,2.050805e+01,1.563773e+01,1.386633e+01
"ENSG00000136986", 1102.57631, 0.7137032, 2.829294e-10, 8.497677e-09,"DERL1","protein_coding",5.655564e+01,6.279104e+01,4.335213e+01,3.805362e+01
"ENSG00000198053",  592.05202, 0.7130290, 4.446360e-07, 7.991168e-06,"SIRPA","protein_coding",2.993165e+01,3.428565e+01,2.245021e+01,2.106212e+01
"ENSG00000159256",  970.53051, 0.7126457, 4.966594e-09, 1.259225e-07,"MORC3","protein_coding",5.322086e+01,5.170561e+01,3.561068e+01,3.576883e+01
"ENSG00000137962", 3198.38534, 0.7091934, 8.263046e-10, 2.350679e-08,"ARHGAP29","protein_coding",1.869373e+02,1.577298e+02,1.142638e+02,1.213041e+02
"ENSG00000081913",  631.78144, 0.7088460, 5.335656e-07, 9.480350e-06,"PHLPP1","protein_coding",3.548961e+01,3.262284e+01,2.361143e+01,2.305803e+01
"ENSG00000111145",  697.34831, 0.7075719, 2.119791e-06, 3.357698e-05,"ELK3","protein_coding",3.971908e+01,3.555256e+01,2.415333e+01,2.704985e+01
"ENSG00000170852",  613.98632, 0.7074084, 1.174901e-06, 1.960428e-05,"KBTBD2","protein_coding",3.513715e+01,3.080166e+01,2.461782e+01,2.114090e+01
"ENSG00000127314",  748.18415, 0.7050159, 8.388544e-07, 1.431828e-05,"RAP1B","protein_coding",4.337920e+01,3.713619e+01,2.732733e+01,2.796902e+01
"ENSG00000134590",  554.87982, 0.7045937, 7.036511e-06, 9.742573e-05,"RTL8C","protein_coding",2.686799e+01,3.341465e+01,1.966329e+01,2.093081e+01
"ENSG00000108175", 2310.66404, 0.7042861, 3.220645e-14, 1.470761e-12,"ZMIZ1","protein_coding",1.247694e+02,1.243152e+02,8.894929e+01,8.225255e+01
"ENSG00000105971",  385.69373, 0.7037713, 1.838756e-05, 2.299255e-04,"CAV2","protein_coding",2.063223e+01,2.098314e+01,1.463134e+01,1.389259e+01
"ENSG00000155508",  470.02715, 0.7037375, 3.464767e-06, 5.183211e-05,"CNOT8","protein_coding",2.453636e+01,2.612994e+01,1.881173e+01,1.612486e+01
"ENSG00000156113", 7667.86944, 0.7037010, 2.871994e-19, 2.076611e-17,"KCNMA1","protein_coding",4.099064e+02,4.169705e+02,2.906141e+02,2.769327e+02
"ENSG00000166128",  696.93023, 0.7036936, 2.892719e-07, 5.371996e-06,"RAB8B","protein_coding",3.947507e+01,3.539419e+01,2.740474e+01,2.447618e+01
"ENSG00000169398", 5093.31251, 0.7031860, 4.052142e-18, 2.625990e-16,"PTK2","protein_coding",2.702795e+02,2.790361e+02,1.937685e+02,1.833087e+02
"ENSG00000151422",  909.68549, 0.7029748, 4.428670e-08, 9.540272e-07,"FER","protein_coding",5.186526e+01,4.592535e+01,3.475912e+01,3.277496e+01
"ENSG00000100412",  489.50938, 0.7018931, 2.558584e-06, 3.960353e-05,"ACO2","protein_coding",2.575640e+01,2.708012e+01,1.857949e+01,1.762180e+01
"ENSG00000173221", 1684.66814, 0.7016764, 2.182035e-12, 8.541108e-11,"GLRX","protein_coding",8.936116e+01,9.232579e+01,6.394440e+01,6.077025e+01
"ENSG00000067167", 7002.32499, 0.7012326, 3.618964e-14, 1.647090e-12,"TRAM1","protein_coding",3.942627e+02,3.593263e+02,2.599580e+02,2.584705e+02
"ENSG00000188559", 1870.02910, 0.7002368, 1.445688e-11, 5.143226e-10,"RALGAPA2","protein_coding",1.045439e+02,9.636406e+01,7.462760e+01,6.473581e+01
"ENSG00000072042", 4606.31432, 0.7001917, 2.410832e-16, 1.354402e-14,"RDH11","protein_coding",2.478037e+02,2.484720e+02,1.727118e+02,1.684444e+02
"ENSG00000116717",  332.91696, 0.7000433, 7.196959e-05, 7.709335e-04,"GADD45A","protein_coding",1.843616e+01,1.734078e+01,1.292823e+01,1.184416e+01
"ENSG00000163162",  785.95430, 0.6996151, 3.828272e-08, 8.304161e-07,"RNF149","protein_coding",4.270140e+01,4.172873e+01,3.181737e+01,2.686602e+01
"ENSG00000164327", 2192.63057, 0.6989739, 6.433544e-10, 1.860724e-08,"RICTOR","protein_coding",1.273451e+02,1.081621e+02,8.229164e+01,8.044048e+01
"ENSG00000076641",  672.80667, 0.6988895, 4.607194e-06, 6.712235e-05,"PAG1","protein_coding",4.015287e+01,3.191020e+01,2.601128e+01,2.416103e+01
"ENSG00000171033", 1221.00379, 0.6984248, 1.635666e-10, 5.068616e-09,"PKIA","protein_coding",6.599061e+01,6.540404e+01,4.714544e+01,4.356864e+01
"ENSG00000113916",  397.86129, 0.6977624, 4.625634e-05, 5.246195e-04,"BCL6","protein_coding",2.271986e+01,2.003296e+01,1.463134e+01,1.486429e+01
"ENSG00000277443", 1092.60359, 0.6974911, 1.222390e-07, 2.447601e-06,"MARCKS","protein_coding",5.869748e+01,5.922787e+01,3.723639e+01,4.309593e+01
"ENSG00000180694", 1130.47882, 0.6971569, 8.140730e-09, 1.997800e-07,"TMEM64","protein_coding",6.281851e+01,5.883196e+01,4.126194e+01,4.241311e+01
"ENSG00000054965", 1253.81631, 0.6968841, 5.706451e-10, 1.668977e-08,"FAM168A","protein_coding",6.536704e+01,6.991739e+01,4.606164e+01,4.658877e+01
"ENSG00000021355",  355.93010, 0.6966811, 6.101855e-05, 6.678260e-04,"SERPINB1","protein_coding",1.949353e+01,1.884523e+01,1.300564e+01,1.331483e+01
"ENSG00000145780",  903.70901, 0.6965789, 1.115588e-08, 2.643892e-07,"FEM1C","protein_coding",4.904561e+01,4.822162e+01,3.398498e+01,3.303758e+01
"ENSG00000064225",  628.94729, 0.6953191, 5.246476e-06, 7.496749e-05,"ST3GAL6","protein_coding",3.567939e+01,3.198938e+01,2.198572e+01,2.444991e+01
"ENSG00000078269", 1681.00002, 0.6950907, 1.208876e-08, 2.843407e-07,"SYNJ2","protein_coding",9.909437e+01,8.092364e+01,6.735063e+01,5.832788e+01
"ENSG00000117139", 1333.05372, 0.6948289, 5.571327e-11, 1.835717e-09,"KDM5B","protein_coding",7.092500e+01,7.253038e+01,5.109358e+01,4.795439e+01
"ENSG00000118855", 1287.83664, 0.6948227, 2.168557e-09, 5.779611e-08,"MFSD1","protein_coding",7.249749e+01,6.579994e+01,4.853891e+01,4.719280e+01
"ENSG00000145284",  502.62949, 0.6930828, 4.056591e-06, 5.960097e-05,"SCD5","protein_coding",2.559373e+01,2.866375e+01,1.873431e+01,1.843592e+01
"ENSG00000103932",  430.05286, 0.6922707, 2.265648e-05, 2.775309e-04,"RPAP1","protein_coding",2.090335e+01,2.557567e+01,1.641188e+01,1.541579e+01
"ENSG00000113161", 1300.18516, 0.6911438, 1.165371e-10, 3.699343e-09,"HMGCR","protein_coding",6.704798e+01,7.292629e+01,4.993237e+01,4.672008e+01
"ENSG00000109519",  800.72953, 0.6910401, 4.894348e-08, 1.051443e-06,"GRPEL1","protein_coding",4.324364e+01,4.283727e+01,3.011425e+01,2.938717e+01
"ENSG00000132965",  427.73112, 0.6901011, 1.367794e-05, 1.768394e-04,"ALOX5AP","protein_coding",2.158115e+01,2.446713e+01,1.695378e+01,1.491681e+01
"ENSG00000124942",26378.99199, 0.6893707, 1.664582e-15, 8.551789e-14,"AHNAK","protein_coding",1.495552e+03,1.333498e+03,1.024194e+03,9.430943e+02
"ENSG00000102024", 1706.76624, 0.6892324, 3.866858e-10, 1.150335e-08,"PLS3","protein_coding",9.703385e+01,8.575372e+01,6.688615e+01,6.071772e+01
"ENSG00000141429", 1352.01156, 0.6885836, 8.411858e-10, 2.388662e-08,"GALNT1","protein_coding",7.566960e+01,6.920476e+01,5.240963e+01,4.858468e+01
"ENSG00000103507",  491.84359, 0.6885103, 1.487106e-05, 1.900624e-04,"BCKDK","protein_coding",2.337055e+01,2.969312e+01,1.958587e+01,1.701777e+01
"ENSG00000113580",  578.77480, 0.6884645, 2.827235e-06, 4.316300e-05,"NR3C1","protein_coding",3.226328e+01,2.985148e+01,2.136641e+01,2.166614e+01
"ENSG00000147162", 3429.93427, 0.6878993, 3.401471e-13, 1.420433e-11,"OGT","protein_coding",1.918987e+02,1.757832e+02,1.320692e+02,1.239041e+02
"ENSG00000113328", 1697.76866, 0.6865542, 3.141822e-09, 8.246888e-08,"CCNG1","protein_coding",9.828101e+01,8.329909e+01,6.657649e+01,6.053389e+01
"ENSG00000139926", 2473.14040, 0.6863567, 1.103838e-12, 4.409142e-11,"FRMD6","protein_coding",1.370783e+02,1.278784e+02,9.707781e+01,8.789888e+01
"ENSG00000134324", 1517.52681, 0.6857993, 4.814989e-11, 1.606848e-09,"LPIN1","protein_coding",8.285428e+01,7.973591e+01,5.984143e+01,5.373203e+01
"ENSG00000205542", 2401.48154, 0.6856836, 6.306025e-14, 2.813929e-12,"TMSB4X","protein_coding",1.239018e+02,1.339753e+02,9.537469e+01,8.414342e+01
"ENSG00000164828",  741.37546, 0.6856676, 6.066941e-07, 1.062259e-05,"SUN1","protein_coding",4.115602e+01,3.840310e+01,2.694025e+01,2.815285e+01
"ENSG00000166889",  977.85253, 0.6849901, 2.680452e-08, 5.971939e-07,"PATL1","protein_coding",5.257017e+01,5.249743e+01,3.561068e+01,3.700314e+01
"ENSG00000014824", 1070.58964, 0.6844899, 1.100069e-09, 3.068013e-08,"SLC30A9","protein_coding",5.633874e+01,5.851523e+01,4.219091e+01,3.786979e+01
"ENSG00000164983",  437.61127, 0.6844274, 3.731832e-05, 4.349534e-04,"TMEM65","protein_coding",2.505149e+01,2.177495e+01,1.633446e+01,1.633496e+01
"ENSG00000128283", 1337.58973, 0.6837277, 3.435275e-10, 1.027819e-08,"CDC42EP1","protein_coding",7.322952e+01,7.007575e+01,5.155807e+01,4.842711e+01
"ENSG00000075539", 1479.09134, 0.6833312, 3.881803e-10, 1.152586e-08,"FRYL","protein_coding",8.252893e+01,7.569765e+01,5.829314e+01,5.257650e+01
"ENSG00000183864", 1006.54773, 0.6828936, 3.968415e-09, 1.024441e-07,"TOB2","protein_coding",5.441379e+01,5.336843e+01,3.979106e+01,3.563752e+01
"ENSG00000163882",  940.80864, 0.6822598, 6.651890e-09, 1.656925e-07,"POLR2H","protein_coding",4.858471e+01,5.241825e+01,3.669448e+01,3.358909e+01
"ENSG00000136536", 1640.67869, 0.6814865, 6.400840e-10, 1.854700e-08,"MARCHF7","protein_coding",9.280438e+01,8.250727e+01,6.526044e+01,5.793395e+01
"ENSG00000124831", 2446.78768, 0.6810408, 1.796299e-11, 6.290270e-10,"LRRFIP1","protein_coding",1.359938e+02,1.259780e+02,9.181362e+01,9.091901e+01
"ENSG00000005884", 3840.06084, 0.6796885, 1.661936e-14, 7.841727e-13,"ITGA3","protein_coding",1.916819e+02,2.205209e+02,1.506487e+02,1.366674e+02
"ENSG00000173473", 1567.83069, 0.6795470, 5.804839e-11, 1.900628e-09,"SMARCC1","protein_coding",8.266449e+01,8.551617e+01,5.898987e+01,5.798647e+01
"ENSG00000138448", 1970.52264, 0.6790525, 2.144331e-09, 5.724813e-08,"ITGAV","protein_coding",1.137348e+02,9.652242e+01,7.973696e+01,6.857006e+01
"ENSG00000198961",  759.17389, 0.6786304, 1.523272e-07, 3.026777e-06,"PJA2","protein_coding",4.012576e+01,4.133282e+01,2.833372e+01,2.825790e+01
"ENSG00000102096",  381.69577, 0.6770657, 3.872257e-05, 4.494217e-04,"PIM2","protein_coding",1.979176e+01,2.114150e+01,1.478617e+01,1.376128e+01
"ENSG00000095564", 1409.30333, 0.6766628, 8.787408e-09, 2.144402e-07,"BTAF1","protein_coding",8.057687e+01,6.983821e+01,5.457724e+01,5.123714e+01
"ENSG00000178974", 1661.82307, 0.6758242, 4.317304e-09, 1.103562e-07,"FBXO34","protein_coding",9.554269e+01,8.171545e+01,6.526044e+01,5.969350e+01
"ENSG00000185043",  704.77960, 0.6745083, 2.904262e-07, 5.380636e-06,"CIB1","protein_coding",3.562517e+01,3.998673e+01,2.732733e+01,2.539534e+01
"ENSG00000152127", 2598.90973, 0.6742888, 4.182171e-13, 1.727967e-11,"MGAT5","protein_coding",1.416331e+02,1.361132e+02,1.014130e+02,9.372904e+01
"ENSG00000184743", 3783.14761, 0.6740309, 1.125883e-14, 5.377382e-13,"ATL3","protein_coding",2.025809e+02,2.021507e+02,1.439910e+02,1.394249e+02
"ENSG00000123095", 3547.11682, 0.6739615, 7.067373e-13, 2.881938e-11,"BHLHE41","protein_coding",1.934170e+02,1.859185e+02,1.324562e+02,1.330170e+02
"ENSG00000137145", 1277.32801, 0.6728206, 4.054084e-09, 1.041393e-07,"DENND4C","protein_coding",6.997608e+01,6.659176e+01,4.768735e+01,4.792813e+01
"ENSG00000132669", 1033.87474, 0.6721464, 2.581170e-08, 5.775461e-07,"RIN2","protein_coding",5.758589e+01,5.273497e+01,3.994589e+01,3.776474e+01
"ENSG00000182287",  504.66730, 0.6713940, 2.986441e-05, 3.555048e-04,"AP1S2","protein_coding",2.816937e+01,2.581322e+01,1.788275e+01,1.974902e+01
"ENSG00000088826",  712.80142, 0.6702162, 3.395807e-06, 5.099588e-05,"SMOX","protein_coding",4.091201e+01,3.507747e+01,2.655318e+01,2.694480e+01
"ENSG00000198919",  996.87872, 0.6701673, 9.111760e-09, 2.213180e-07,"DZIP3","protein_coding",5.213638e+01,5.455615e+01,3.801053e+01,3.668800e+01
"ENSG00000136824", 1839.92422, 0.6699606, 1.820437e-10, 5.596769e-09,"SMC2","protein_coding",1.015616e+02,9.485961e+01,6.975048e+01,6.835996e+01
"ENSG00000153179", 1024.88816, 0.6684112, 9.846602e-09, 2.376881e-07,"RASSF3","protein_coding",5.566094e+01,5.368515e+01,4.002331e+01,3.713445e+01
"ENSG00000213585", 3332.57574, 0.6683463, 1.790611e-13, 7.661855e-12,"VDAC1","protein_coding",1.830331e+02,1.723784e+02,1.320692e+02,1.190719e+02
"ENSG00000133101", 2008.53772, 0.6681823, 6.803815e-11, 2.218413e-09,"CCNA1","protein_coding",1.104543e+02,1.038863e+02,7.633072e+01,7.455779e+01
"ENSG00000162627", 1060.31001, 0.6657280, 3.812372e-08, 8.281172e-07,"SNX7","protein_coding",5.945662e+01,5.336843e+01,4.203609e+01,3.807989e+01
"ENSG00000180776", 2396.00697, 0.6654501, 9.028512e-11, 2.901385e-09,"ZDHHC20","protein_coding",1.333097e+02,1.220981e+02,9.065241e+01,8.952713e+01
"ENSG00000137819",  726.40619, 0.6646565, 9.835871e-06, 1.319731e-04,"PAQR5","protein_coding",4.305386e+01,3.396892e+01,2.941752e+01,2.571049e+01
"ENSG00000148396", 1232.80588, 0.6645041, 9.426950e-10, 2.652795e-08,"SEC16A","protein_coding",6.482480e+01,6.659176e+01,5.024202e+01,4.299088e+01
"ENSG00000127948",  393.78017, 0.6640538, 4.330786e-05, 4.957675e-04,"POR","protein_coding",2.022555e+01,2.185413e+01,1.548290e+01,1.415521e+01
"ENSG00000115756",  716.25601, 0.6624055, 3.530774e-07, 6.442012e-06,"HPCAL1","protein_coding",3.719767e+01,3.911573e+01,2.949493e+01,2.476506e+01
"ENSG00000131504", 1181.20006, 0.6611025, 1.672790e-08, 3.853338e-07,"DIAPH1","protein_coding",6.515014e+01,6.065314e+01,4.474559e+01,4.422519e+01
"ENSG00000141458", 2348.21392, 0.6603508, 4.825505e-13, 1.972899e-11,"NPC1","protein_coding",1.220311e+02,1.284326e+02,9.204587e+01,8.508885e+01
"ENSG00000188042",  655.71754, 0.6594417, 2.354266e-06, 3.695370e-05,"ARL4C","protein_coding",3.535405e+01,3.460238e+01,2.415333e+01,2.508020e+01
"ENSG00000139921", 2951.05689, 0.6586395, 3.889203e-12, 1.470740e-10,"TMX1","protein_coding",1.628618e+02,1.508410e+02,1.196054e+02,1.040763e+02
"ENSG00000128510",  574.08388, 0.6575895, 7.085250e-06, 9.792693e-05,"CPA4","protein_coding",3.215483e+01,2.874294e+01,2.306953e+01,2.053688e+01
"ENSG00000183696", 1001.44628, 0.6562790, 3.196294e-06, 4.830942e-05,"UPP1","protein_coding",4.625308e+01,6.065314e+01,4.342955e+01,3.269618e+01
"ENSG00000156535", 1759.75315, 0.6554436, 1.740921e-10, 5.373461e-09,"CD109","protein_coding",9.641028e+01,9.058380e+01,6.951824e+01,6.379037e+01
"ENSG00000179833",  822.15353, 0.6554090, 4.407665e-07, 7.939897e-06,"SERTAD2","protein_coding",4.386722e+01,4.378745e+01,3.026908e+01,3.154065e+01
"ENSG00000012983", 2081.17300, 0.6548892, 5.437685e-11, 1.795471e-09,"MAP4K5","protein_coding",1.137348e+02,1.075287e+02,8.051110e+01,7.686885e+01
"ENSG00000170689", 1988.65312, 0.6541645, 1.613403e-10, 5.009569e-09,"HOXB9","protein_coding",1.061977e+02,1.055491e+02,7.431794e+01,7.558201e+01
"ENSG00000134046", 1234.74398, 0.6533051, 8.400145e-08, 1.739966e-06,"MBD2","protein_coding",6.807824e+01,6.326613e+01,4.513267e+01,4.787561e+01
"ENSG00000128923",  577.37508, 0.6526626, 3.311994e-06, 4.988113e-05,"MINDY2","protein_coding",3.093479e+01,3.040575e+01,2.291470e+01,2.087828e+01
"ENSG00000170881", 1159.70135, 0.6514573, 2.362490e-08, 5.308973e-07,"RNF139","protein_coding",6.344208e+01,5.978214e+01,4.412628e+01,4.356864e+01
"ENSG00000173120", 2861.71552, 0.6503283, 3.815503e-13, 1.581734e-11,"KDM2A","protein_coding",1.532370e+02,1.506035e+02,1.157347e+02,1.017390e+02
"ENSG00000011198",  934.25835, 0.6499088, 7.103857e-08, 1.489236e-06,"ABHD5","protein_coding",4.880160e+01,5.067625e+01,3.537844e+01,3.513854e+01
"ENSG00000038382", 1058.62436, 0.6498973, 8.568080e-08, 1.770057e-06,"TRIO","protein_coding",5.891438e+01,5.336843e+01,4.102970e+01,3.926168e+01
"ENSG00000110395",  754.89476, 0.6495422, 3.445049e-06, 5.163605e-05,"CBL","protein_coding",4.324364e+01,3.666110e+01,2.964976e+01,2.775892e+01
"ENSG00000165637",  686.47538, 0.6491778, 2.727626e-06, 4.184682e-05,"VDAC2","protein_coding",3.611319e+01,3.658192e+01,2.980459e+01,2.279541e+01
"ENSG00000189060", 1872.81937, 0.6487709, 6.691617e-10, 1.928223e-08,"H1-0","protein_coding",1.003686e+02,9.873951e+01,6.975048e+01,7.169523e+01
"ENSG00000142784",  615.42584, 0.6487455, 1.859520e-06, 2.994018e-05,"WDTC1","protein_coding",3.201927e+01,3.341465e+01,2.430816e+01,2.234895e+01
"ENSG00000240476", 1078.82975, 0.6467176, 9.759277e-08, 1.993517e-06,"LINC00973","lncRNA",5.826369e+01,5.637733e+01,3.994589e+01,4.154647e+01
"ENSG00000140367",  949.01213, 0.6436212, 1.705268e-07, 3.345839e-06,"UBE2Q2","protein_coding",5.116035e+01,4.956771e+01,3.576551e+01,3.611024e+01
"ENSG00000102908", 1778.85005, 0.6435963, 1.608571e-07, 3.172054e-06,"NFAT5","protein_coding",1.014802e+02,8.694144e+01,6.502820e+01,6.964680e+01
"ENSG00000108960",  554.26072, 0.6430614, 1.323929e-05, 1.715944e-04,"MMD","protein_coding",2.719334e+01,3.191020e+01,2.105675e+01,2.077323e+01
"ENSG00000122545", 1725.56461, 0.6427997, 6.136749e-10, 1.784800e-08,"SEPTIN7","protein_coding",9.367197e+01,8.923771e+01,6.665390e+01,6.442066e+01
"ENSG00000073712", 3351.94305, 0.6426554, 8.897170e-13, 3.599896e-11,"FERMT2","protein_coding",1.778818e+02,1.777628e+02,1.283533e+02,1.259788e+02
"ENSG00000183258",  953.81367, 0.6420038, 1.334290e-07, 2.664826e-06,"DDX41","protein_coding",4.682243e+01,5.455615e+01,3.901692e+01,3.358909e+01
"ENSG00000116209", 1273.84120, 0.6413827, 4.389267e-09, 1.118296e-07,"TMEM59","protein_coding",6.864759e+01,6.627503e+01,5.039685e+01,4.661503e+01
"ENSG00000162607", 1546.09858, 0.6410001, 4.942919e-09, 1.255260e-07,"USP1","protein_coding",8.488768e+01,7.886492e+01,5.929952e+01,5.819657e+01
"ENSG00000137693", 1333.31671, 0.6400347, 1.294363e-08, 3.030789e-07,"YAP1","protein_coding",7.320241e+01,6.793785e+01,5.163549e+01,4.981900e+01
"ENSG00000074695", 3903.33733, 0.6398859, 1.387329e-12, 5.513310e-11,"LMAN1","protein_coding",2.070544e+02,2.068224e+02,1.478617e+02,1.484328e+02
"ENSG00000122417",  739.89590, 0.6396282, 5.609579e-07, 9.910679e-06,"ODF2L","protein_coding",3.904128e+01,3.927409e+01,3.019166e+01,2.634078e+01
"ENSG00000134352", 4264.98655, 0.6391987, 1.874241e-09, 5.099633e-08,"IL6ST","protein_coding",2.458245e+02,2.049221e+02,1.667509e+02,1.581760e+02
"ENSG00000162923",  984.26067, 0.6389461, 3.682914e-08, 8.033484e-07,"WDR26","protein_coding",5.194660e+01,5.233907e+01,3.893950e+01,3.603145e+01
"ENSG00000168056", 1114.51079, 0.6371682, 3.663902e-08, 8.014400e-07,"LTBP3","protein_coding",6.092067e+01,5.685242e+01,4.474559e+01,4.044347e+01
"ENSG00000103365", 1003.69075, 0.6351362, 5.206624e-08, 1.110889e-06,"GGA2","protein_coding",5.262440e+01,5.344761e+01,4.188126e+01,3.508602e+01
"ENSG00000110422", 1446.93961, 0.6340503, 1.088345e-08, 2.591124e-07,"HIPK3","protein_coding",8.006174e+01,7.268875e+01,5.767382e+01,5.299670e+01
"ENSG00000254999", 1090.80210, 0.6338875, 1.350533e-08, 3.143462e-07,"BRK1","protein_coding",5.633874e+01,5.914869e+01,4.373921e+01,3.955056e+01
"ENSG00000143797",  723.01752, 0.6331356, 2.477051e-06, 3.866725e-05,"MBOAT2","protein_coding",3.999020e+01,3.626519e+01,2.903045e+01,2.636704e+01
"ENSG00000169967", 2040.62179, 0.6323490, 9.622814e-10, 2.703041e-08,"MAP3K2","protein_coding",1.122166e+02,1.033320e+02,7.927247e+01,7.650118e+01
"ENSG00000178202",  804.03348, 0.6316217, 4.855513e-07, 8.666675e-06,"POGLUT3","protein_coding",4.213205e+01,4.299563e+01,3.104322e+01,3.020129e+01
"ENSG00000198843", 2346.21445, 0.6296808, 2.277457e-08, 5.132659e-07,"SELENOT","protein_coding",1.254201e+02,1.228107e+02,8.391734e+01,9.420176e+01
"ENSG00000004897", 6785.62449, 0.6296591, 4.527740e-11, 1.517473e-09,"CDC27","protein_coding",3.794867e+02,3.366012e+02,2.610418e+02,2.571049e+02
"ENSG00000196924", 8446.59373, 0.6296258, 8.488996e-16, 4.464012e-14,"FLNA","protein_coding",4.327076e+02,4.602829e+02,3.514619e+02,2.962615e+02
"ENSG00000072364", 2631.16984, 0.6288394, 1.326322e-10, 4.167906e-09,"AFF4","protein_coding",1.443172e+02,1.333419e+02,1.030387e+02,9.819358e+01
"ENSG00000137310", 1564.70432, 0.6287366, 1.199675e-09, 3.322079e-08,"TCF19","protein_coding",8.396587e+01,8.108200e+01,6.394440e+01,5.614814e+01
"ENSG00000010278", 1250.77856, 0.6287341, 1.125074e-07, 2.276089e-06,"CD9","protein_coding",6.973207e+01,6.215759e+01,4.861632e+01,4.706149e+01
"ENSG00000163605",  986.63993, 0.6285355, 1.936831e-06, 3.105690e-05,"PPP4R2","protein_coding",5.479336e+01,4.940934e+01,3.623000e+01,3.886775e+01
"ENSG00000164142",  961.82388, 0.6285260, 4.162754e-07, 7.516057e-06,"FHIP1A","protein_coding",5.330220e+01,4.806326e+01,3.816536e+01,3.555874e+01
"ENSG00000085365", 1155.90646, 0.6282432, 1.151872e-07, 2.321282e-06,"SCAMP1","protein_coding",6.203226e+01,6.017805e+01,4.327472e+01,4.475043e+01
"ENSG00000057663",  817.29324, 0.6280274, 3.574675e-07, 6.514502e-06,"ATG5","protein_coding",4.275563e+01,4.362908e+01,3.228186e+01,3.020129e+01
"ENSG00000135269",  782.91064, 0.6278943, 3.599867e-06, 5.369888e-05,"TES","protein_coding",4.280985e+01,3.990755e+01,2.910786e+01,3.051643e+01
"ENSG00000106052", 2769.83505, 0.6277519, 1.130239e-09, 3.140938e-08,"TAX1BP1","protein_coding",1.521526e+02,1.402307e+02,1.043548e+02,1.069651e+02
